1158;Botas_de_Malha(N);4;0;30;44;0;0;31;4;48000;32;0;1;18;255;33;0;3;25;48;15;29;2;571;2
1159;Botas_de_Malha(M);4;0;30;44;0;0;31;4;71000;32;0;2;18;255;33;0;3;29;48;15;29;2;571;2
1160;Botas_de_Malha(A);4;0;30;44;0;0;31;4;100000;32;0;3;18;255;33;0;3;33;48;20;2;24;29;2;571;2
1161;Elmo_de_Aço(N);9;0;82;131;0;0;88;5;100000;2;2171;1;18;255;33;0;3;41;44;5;571;3
1162;Elmo_de_Aço(M);9;0;89;141;0;0;95;5;112000;2;2171;2;18;255;33;0;3;47;44;6;571;3
1163;Elmo_de_Aço(A);9;0;95;150;0;0;101;5;123000;2;2171;3;18;255;33;0;3;51;44;6;46;8;571;3
1164;Armadura_de_Aço(N);9;0;88;140;0;0;94;5;150000;4;2172;1;18;255;33;0;3;56;45;3;571;3
1165;Armadura_de_Aço(M);9;0;94;149;0;0;100;5;159000;4;2172;2;18;255;33;0;3;63;42;40;45;3;571;3
1166;Armadura_de_Aço(A);9;0;100;158;0;0;106;5;165000;4;2172;3;18;255;33;0;3;67;42;30;45;4;571;3
1167;Calça_de_Aço(N);9;0;85;135;0;0;91;5;133000;8;2173;1;18;255;33;0;3;49;45;3;571;3
1168;Calça_de_Aço(M);9;0;92;146;0;0;98;5;140000;8;2173;2;18;255;33;0;3;55;42;40;45;3;571;3
1169;Calça_de_Aço(A);9;0;97;153;0;0;103;5;146000;8;2173;3;18;255;33;0;3;59;42;30;45;4;571;3
1170;Manoplas_de_Aço(N);9;0;76;122;0;0;82;5;90000;16;2174;1;18;255;33;0;3;39;46;4;571;3
1171;Manoplas_de_Aço(M);9;0;83;132;0;0;89;5;97000;16;2174;2;18;255;33;0;3;44;53;17;46;4;571;3
1172;Manoplas_de_Aço(A);9;0;87;138;0;0;93;5;102000;16;2174;3;18;255;33;0;3;48;53;17;46;5;571;3
1173;Botas_de_Aço(N);9;0;79;126;0;0;85;5;103000;32;2175;1;18;255;33;0;3;38;29;2;48;20;571;3
1174;Botas_de_Aço(M);9;0;86;137;0;0;92;5;110000;32;2175;2;18;255;33;0;3;44;29;2;48;20;571;3
1175;Botas_de_Aço(A);9;0;91;144;0;0;97;5;116000;32;2175;3;18;255;33;0;3;48;29;2;48;20;2;24;571;3
1176;Elmo_Dourado(N);10;0;82;131;0;0;88;6;116000;2;2176;1;18;255;33;0;3;55;44;6;571;3
1177;Elmo_Dourado(M);10;0;89;141;0;0;95;6;120000;2;2176;2;18;255;33;0;3;61;44;7;571;3
1178;Elmo_Dourado(A);10;0;95;150;0;0;101;6;125000;2;2176;3;18;255;33;0;3;65;44;7;46;9;571;3
1179;Armadura_Dourada(N);10;0;88;140;0;0;94;6;168000;4;2177;1;18;255;33;0;3;74;45;3;571;3
1180;Armadura_Dourada(M);10;0;94;149;0;0;100;6;171000;4;2177;2;18;255;33;0;3;80;42;45;45;3;571;3
1181;Armadura_Dourada(A);10;0;100;158;0;0;106;6;176000;4;2177;3;18;255;33;0;3;85;42;35;45;4;571;3
1182;Calça_Dourada(N);10;0;85;135;0;0;91;6;150000;8;2178;1;18;255;33;0;3;65;45;3;571;3
1183;Calça_Dourada(M);10;0;92;146;0;0;98;6;154000;8;2178;2;18;255;33;0;3;70;42;45;45;3;571;3
1184;Calça_Dourada(A);10;0;97;153;0;0;103;6;159000;8;2178;3;18;255;33;0;3;73;42;35;45;4;571;3
1185;Manoplas_Douradas(N);10;0;76;122;0;0;82;6;106000;16;2179;1;18;255;33;0;3;48;46;5;571;3
1186;Manoplas_Douradas(M);10;0;83;132;0;0;89;6;110000;16;2179;2;18;255;33;0;3;54;53;17;46;5;571;3
1187;Manoplas_Douradas(A);10;0;87;138;0;0;93;6;113000;16;2179;3;18;255;33;0;3;57;53;17;46;6;571;3
1188;Botas_Douradas(N);10;0;79;126;0;0;85;6;120000;32;2180;1;18;255;33;0;3;47;29;2;48;20;571;3
1189;Botas_Douradas(M);10;0;86;137;0;0;92;6;124000;32;2180;2;18;255;33;0;3;53;29;2;48;20;571;3
1190;Botas_Douradas(A);10;0;91;144;0;0;97;6;128000;32;2180;3;18;255;33;0;3;56;29;2;48;30;2;24;571;3
1191;Elmo_Anão(N);11;0;122;191;0;0;128;7;129000;2;2181;1;18;255;33;0;3;69;44;7;571;4
1192;Elmo_Anão(M);11;0;128;200;0;0;134;7;132000;2;2181;2;18;255;33;0;3;74;44;8;571;4
1193;Elmo_Anão(A);11;0;135;210;0;0;141;7;135000;2;2181;3;18;255;33;0;3;79;44;8;46;10;571;4
1194;Armadura_Anã(N);11;0;127;198;0;0;133;7;179000;4;2182;1;18;255;33;0;3;92;45;4;571;4
1195;Armadura_Anã(M);11;0;134;209;0;0;140;7;183000;4;2182;2;18;255;33;0;3;99;42;45;45;4;571;4
1196;Armadura_Anã(A);11;0;140;218;0;0;146;7;186000;4;2182;3;18;255;33;0;3;103;42;35;45;5;571;4
1197;Calça_Anã(N);11;0;124;194;0;0;130;7;162000;8;2183;1;18;255;33;0;3;80;45;4;571;4
1198;Calça_Anã(M);11;0;132;206;0;0;138;7;165000;8;2183;2;18;255;33;0;3;86;42;45;45;4;571;4
1199;Calça_Anã(A);11;0;137;213;0;0;143;7;167000;8;2183;3;18;255;33;0;3;89;42;35;45;5;571;4
1200;Manopla_Anã(N);11;0;116;182;0;0;122;7;117000;16;2184;1;18;255;33;0;3;60;46;6;571;4
1201;Manopla_Anã(M);11;0;123;192;0;0;129;7;120000;16;2184;2;18;255;33;0;3;65;53;17;46;6;571;4
1202;Manopla_Anã(A);11;0;129;201;0;0;135;7;122000;16;2184;3;18;255;33;0;3;70;53;17;46;7;571;4
1203;Botas_Anã(N);11;0;119;186;0;0;125;7;130000;32;2185;1;18;255;33;0;3;59;29;2;48;30;571;4
1204;Botas_Anã(M);11;0;125;195;0;0;131;7;133000;32;2185;2;18;255;33;0;3;64;29;2;48;30;571;4
1205;Botas_Anã(A);11;0;131;204;0;0;137;7;135000;32;2185;3;18;255;33;0;3;70;29;2;48;35;2;24;571;4
1206;Elmo_Embutido(N);14;0;0;219;0;0;147;8;138000;2;2186;1;18;255;33;0;3;83;44;8;571;4
1207;Elmo_Embutido(M);14;0;0;230;0;0;154;8;142000;2;2186;2;18;255;33;0;3;87;44;9;571;4
1208;Elmo_Embutido(A);14;0;0;239;0;0;160;8;145000;2;2186;3;18;255;33;0;3;92;44;9;46;10;571;4
1209;Armadura_Embutida(N);14;0;0;228;0;0;153;8;188000;4;2187;1;18;255;33;0;3;108;45;5;571;4
1210;Armadura_Embutida(M);14;0;0;236;0;0;158;8;191000;4;2187;2;18;255;33;0;3;114;42;45;45;5;571;4
1211;Armadura_Embutida(A);14;0;0;246;0;0;165;8;195000;4;2187;3;18;255;33;0;3;120;42;35;45;6;571;4
1212;Calça_Embutida(N);14;0;0;224;0;0;150;8;170000;8;2188;1;18;255;33;0;3;94;45;5;571;4
1213;Calça_Embutida(M);14;0;0;233;0;0;156;8;173000;8;2188;2;18;255;33;0;3;99;42;45;45;5;571;4
1214;Calça_Embutida(A);14;0;0;243;0;0;163;8;176000;8;2188;3;18;255;33;0;3;104;42;35;45;6;571;4
1215;Manoplas_Embutidas(N);14;0;0;212;0;0;142;8;126000;16;2189;1;18;255;33;0;3;73;46;7;571;4
1216;Manoplas_Embutidas(M);14;0;0;221;0;0;148;8;129000;16;2189;2;18;255;33;0;3;76;53;17;46;7;571;4
1217;Manoplas_Embutidas(A);14;0;0;231;0;0;155;8;131000;16;2189;3;18;255;33;0;3;80;53;17;46;8;571;4
1218;Botas_Embutidas(N);14;0;0;216;0;0;145;8;141000;32;2190;1;18;255;33;0;3;74;29;2;48;35;571;4
1219;Botas_Embutidas(M);14;0;0;225;0;0;151;8;144000;32;2190;2;18;255;33;0;3;78;29;2;48;35;571;4
1220;Botas_Embutidas(A);14;0;0;234;0;0;157;8;148000;32;2190;3;18;255;33;0;3;82;29;2;48;40;2;24;571;4
1221;Armadura_Flamejante;41;0;0;0;0;0;0;9;178000;4;2187;1;18;255;33;0;3;156;42;45;45;8;571;5;112;1
1222;Calça_Flamejante;41;0;0;0;0;0;0;9;178000;8;2188;1;18;255;33;0;3;135;42;45;45;8;571;5;112;1
1223;Manoplas_Flamejantes;41;0;0;0;0;0;0;9;176000;16;2189;1;18;255;33;0;3;104;53;17;46;8;571;5;112;1
1224;Botas_Flamejantes;41;0;0;0;0;0;0;9;174000;32;2190;1;18;255;33;0;3;106;29;2;48;40;2;24;571;5;112;1;29;2
1225;Elmo_Mortal;19;0;0;0;0;0;0;10;160000;2;3801;1;18;255;33;0;3;108;44;10;46;10;571;5
1226;Armadura_Mortal;19;0;0;0;0;0;0;10;160000;4;3802;1;18;255;33;0;3;138;42;50;45;9;571;5
1227;Calça_Mortal;19;0;0;0;0;0;0;10;160000;8;3803;1;18;255;33;0;3;122;42;50;45;9;571;5
1228;Manoplas_Mortais;19;0;0;0;0;0;0;10;160000;16;3804;1;18;255;33;0;3;94;53;20;46;8;571;5
1229;Botas_Mortais;19;0;0;0;0;0;0;10;160000;32;3805;1;18;255;33;0;3;96;29;2;48;40;2;24;571;5
1230;Initiate_Breastplate;45;0;0;0;0;0;0;9;178000;4;2187;1;18;255;33;0;3;156;42;45;45;8;571;5;112;1
1231;Initiate_Pants;45;0;0;0;0;0;0;9;178000;8;2188;1;18;255;33;0;3;135;42;45;45;8;571;5;112;1
1232;Initiate_Gloves;45;0;0;0;0;0;0;9;176000;16;2189;1;18;255;33;0;3;104;53;17;46;8;571;5;112;1
1233;Initiate_Boots;45;0;0;0;0;0;0;9;174000;32;2190;1;18;255;33;0;3;106;29;2;48;40;2;24;571;5;112;1
1234;Initiate_Breastplate;45;0;0;0;0;0;0;9;178000;4;2187;1;18;255;33;0;3;156;42;45;45;8;571;5;112;1
1235;Initiate_Pants;45;0;0;0;0;0;0;9;178000;8;2188;1;18;255;33;0;3;135;42;45;45;8;571;5;112;1
1236;Initiate_Gloves;45;0;0;0;0;0;0;9;176000;16;2189;1;18;255;33;0;3;104;53;17;46;8;571;5;112;1
1237;Initiate_Boots;45;0;0;0;0;0;0;9;174000;32;2190;1;18;255;33;0;3;106;29;2;48;40;2;24;571;5;112;1
1238;Initiate_Breastplate;45;0;0;0;0;0;0;9;178000;4;2187;1;18;255;33;0;3;156;42;45;45;8;571;5;112;1
1239;Initiate_Pants;45;0;0;0;0;0;0;9;178000;8;2188;1;18;255;33;0;3;135;42;45;45;8;571;5;112;1
1240;Initiate_Gloves;45;0;0;0;0;0;0;9;176000;16;2189;1;18;255;33;0;3;104;53;17;46;8;571;5;112;1
1241;Initiate_Boots;45;0;0;0;0;0;0;9;174000;32;2190;1;18;255;33;0;3;106;29;2;48;40;2;24;571;5;112;1
1251;Bandana_de_Pano(N);1;0;0;0;0;0;0;11;300;2;0;1;18;255;33;0;3;1;44;1;571;1
1252;Bandana_de_Pano(M);1;0;0;0;0;0;0;11;700;2;0;2;18;255;33;0;3;3;44;2;571;1
1253;Bandana_de_Pano(A);1;0;0;0;0;0;0;11;1250;2;0;3;18;255;33;0;3;4;44;2;46;4;571;1
1254;Bandana_de_Seda(N);2;0;0;0;0;0;0;12;2450;2;0;1;18;255;33;0;3;6;44;3;571;1
1255;Bandana_de_Seda(M);2;0;0;0;0;0;0;12;5800;2;0;2;18;255;33;0;3;7;44;4;571;1
1256;Bandana_de_Seda(A);2;0;0;0;0;0;0;12;8700;2;0;3;18;255;33;0;3;9;44;4;46;4;571;1
1257;Chapéu_Vampírico(N);3;0;33;28;50;0;0;13;13500;2;0;1;18;255;33;0;3;12;44;5;571;2
1258;Chapéu_Vampírico(M);3;0;33;28;50;0;0;13;21500;2;0;2;18;255;33;0;3;15;44;6;571;2
1259;Chapéu_Vampírico(A);3;0;33;28;50;0;0;13;33000;2;0;3;18;255;33;0;3;19;44;6;46;6;571;2
1260;Chapéu_Sombrio(N);4;0;33;28;50;0;0;14;49500;2;2191;1;18;255;33;0;3;23;44;7;571;2
1261;Chapéu_Sombrio(M);4;0;33;28;50;0;0;14;74000;2;2191;2;18;255;33;0;3;27;44;8;571;2
1262;Chapéu_Sombrio(A);4;0;33;28;50;0;0;14;97000;2;2191;3;18;255;33;0;3;34;44;8;46;6;571;2
1263;Túnica_de_Pano(N);1;0;0;0;0;0;0;11;500;4;0;1;18;255;33;0;3;3;45;3;571;1
1264;Túnica_de_Pano(M);1;0;0;0;0;0;0;11;1200;4;0;2;18;255;33;0;3;5;42;10;45;3;571;1
1265;Túnica_de_Pano(A);1;0;0;0;0;0;0;11;2100;4;0;3;18;255;33;0;3;8;42;5;45;4;571;1
1266;Robe_de_Seda(N);2;0;0;0;0;0;0;12;4000;4;0;1;18;255;33;0;3;10;45;3;571;1
1267;Robe_de_Seda(M);2;0;0;0;0;0;0;12;7600;4;0;2;18;255;33;0;3;13;42;20;45;3;571;1
1268;Robe_de_Seda(A);2;0;0;0;0;0;0;12;14000;4;0;3;18;255;33;0;3;17;42;10;45;4;571;1
1269;Túnica_Vampírica(N);3;0;43;35;63;0;0;13;22500;4;0;1;18;255;33;0;3;22;45;5;571;2
1270;Túnica_Vampírica(M);3;0;43;35;63;0;0;13;33000;4;0;2;18;255;33;0;3;26;42;30;45;5;571;2
1271;Túnica_Vampírica(A);3;0;43;35;63;0;0;13;49500;4;0;3;18;255;33;0;3;31;42;15;45;6;571;2
1272;Robe_Sombrio(N);4;0;43;35;63;0;0;14;74000;4;2192;1;18;255;33;0;3;36;45;5;571;2
1273;Robe_Sombrio(M);4;0;43;35;63;0;0;14;110000;4;2192;2;18;255;33;0;3;41;42;40;45;5;571;2
1274;Robe_Sombrio(A);4;0;43;35;63;0;0;14;142000;4;2192;3;18;255;33;0;3;45;42;30;45;6;571;2
1275;Saia_de_Pano(N);1;0;0;0;0;0;0;11;500;8;0;1;18;255;33;0;3;2;45;1;571;1
1276;Saia_de_Pano(M);1;0;0;0;0;0;0;11;1100;8;0;2;18;255;33;0;3;3;42;10;45;1;571;1
1277;Saia_de_Pano(A);1;0;0;0;0;0;0;11;1900;8;0;3;18;255;33;0;3;4;42;5;45;1;571;1
1278;Saia_de_Seda(N);2;0;0;0;0;0;0;12;3300;8;0;1;18;255;33;0;3;7;45;1;571;1
1279;Saia_de_Seda(M);2;0;0;0;0;0;0;12;7100;8;0;2;18;255;33;0;3;9;42;20;45;1;571;1
1280;Saia_de_Seda(A);2;0;0;0;0;0;0;12;10000;8;0;3;18;255;33;0;3;13;42;10;45;2;571;1
1281;Saia_Vampírica(N);3;0;36;30;54;0;0;13;16500;8;0;1;18;255;33;0;3;17;45;2;571;2
1282;Saia_Vampírica(M);3;0;36;30;54;0;0;13;24000;8;0;2;18;255;33;0;3;23;42;30;45;2;571;2
1283;Saia_Vampírica(A);3;0;36;30;54;0;0;13;36000;8;0;3;18;255;33;0;3;27;42;15;45;3;571;2
1284;Calça_Sombria(N);4;0;36;30;54;0;0;14;54000;8;2193;1;18;255;33;0;3;32;45;3;571;2
1285;Calça_Sombria(M);4;0;36;30;54;0;0;14;81000;8;2193;2;18;255;33;0;3;35;42;40;45;3;571;2
1286;Calça_Sombria(A);4;0;36;30;54;0;0;14;130000;8;2193;3;18;255;33;0;3;38;42;30;45;4;571;2
1287;Luvas_de_Pano(N);1;0;0;0;0;0;0;11;200;16;0;1;18;255;33;0;3;1;46;1;571;1
1288;Luvas_de_Pano(M);1;0;0;0;0;0;0;11;650;16;0;2;18;255;33;0;3;3;53;3;46;1;571;1
1289;Luvas_de_Pano(A);1;0;0;0;0;0;0;11;1400;16;0;3;18;255;33;0;3;4;53;3;46;1;571;1
1290;Luvas_de_Seda(N);2;0;0;0;0;0;0;12;2200;16;0;1;18;255;33;0;3;5;46;1;571;1
1291;Luvas_de_Seda(M);2;0;0;0;0;0;0;12;5100;16;0;2;18;255;33;0;3;7;53;6;46;1;571;1
1292;Luvas_de_Seda(A);2;0;0;0;0;0;0;12;7600;16;0;3;18;255;33;0;3;9;53;6;46;2;571;1
1293;Luvas_Vampíricas(N);3;0;29;25;45;0;0;13;11500;16;0;1;18;255;33;0;3;11;46;2;571;2
1294;Luvas_Vampíricas(M);3;0;29;25;45;0;0;13;17500;16;0;2;18;255;33;0;3;14;53;12;46;2;571;2
1295;Luvas_Vampíricas(A);3;0;29;25;45;0;0;13;26000;16;0;3;18;255;33;0;3;17;53;12;46;3;571;2
1296;Luvas_Sombrias(N);4;0;29;25;45;0;0;14;29000;16;2194;1;18;255;33;0;3;21;46;3;571;2
1297;Luvas_Sombrias(M);4;0;29;25;45;0;0;14;58500;16;2194;2;18;255;33;0;3;25;53;17;46;3;571;2
1298;Luvas_Sombrias(A);4;0;29;25;45;0;0;14;87800;16;2194;3;18;255;33;0;3;30;53;17;46;4;571;2
1299;Botas_de_Pano(N);1;0;0;0;0;0;0;11;400;32;0;1;18;255;33;0;3;1;48;5;29;1;571;1
1300;Botas_de_Pano(M);1;0;0;0;0;0;0;11;900;32;0;2;18;255;33;0;3;3;48;5;29;1;571;1
1301;Botas_de_Pano(A);1;0;0;0;0;0;0;11;1600;32;0;3;18;255;33;0;3;4;48;5;2;5;29;1;571;1
1302;Botas_de_Seda(N);2;0;0;0;0;0;0;12;2700;32;0;1;18;255;33;0;3;5;48;5;29;1;571;1
1303;Botas_de_Seda(M);2;0;0;0;0;0;0;12;6000;32;0;2;18;255;33;0;3;7;48;5;29;1;571;1
1304;Botas_de_Seda(A);2;0;0;0;0;0;0;12;9300;32;0;3;18;255;33;0;3;9;48;10;2;9;29;1;571;1
1305;Botas_Vampíricas(N);3;0;30;26;47;0;0;13;14300;32;0;1;18;255;33;0;3;12;48;10;29;1;571;2
1306;Botas_Vampíricas(M);3;0;30;26;47;0;0;13;22500;32;0;2;18;255;33;0;3;15;48;10;29;1;571;2
1307;Botas_Vampíricas(A);3;0;30;26;47;0;0;13;34000;32;0;3;18;255;33;0;3;19;48;15;2;16;29;1;571;2
1308;Botas_Sombrias(N);4;0;30;26;47;0;0;14;52500;32;2195;1;18;255;33;0;3;23;48;15;29;2;571;2
1309;Botas_Sombrias(M);4;0;30;26;47;0;0;14;78700;32;2195;2;18;255;33;0;3;25;48;15;29;2;571;2
1310;Botas_Sombrias(A);4;0;30;26;47;0;0;14;102000;32;2195;3;18;255;33;0;3;30;48;20;2;24;29;2;571;2
1311;Chapéu_de_Concha(N);5;0;86;73;128;0;0;15;116000;2;2196;1;18;255;33;0;3;40;44;5;571;3
1312;Chapéu_de_Concha(M);5;0;94;80;139;0;0;15;120000;2;2196;2;18;255;33;0;3;46;44;6;571;3
1313;Chapéu_de_Concha(A);5;0;102;86;150;0;0;15;125000;2;2196;3;18;255;33;0;3;51;44;6;46;8;571;3
1314;Túnica_de_Concha(N);5;0;92;78;136;0;0;15;168000;4;2197;1;18;255;33;0;3;53;45;3;571;3
1315;Túnica_de_Concha(M);5;0;100;85;148;0;0;15;171000;4;2197;2;18;255;33;0;3;59;42;40;45;3;571;3
1316;Túnica_de_Concha(A);5;0;109;92;160;0;0;15;176000;4;2197;3;18;255;33;0;3;66;42;30;45;4;571;3
1317;Calça_de_Concha(N);5;0;89;76;132;0;0;15;150000;8;2198;1;18;255;33;0;3;46;45;3;571;3
1318;Calça_de_Concha(M);5;0;97;82;143;0;0;15;154000;8;2198;2;18;255;33;0;3;52;42;40;45;3;571;3
1319;Calça_de_Concha(A);5;0;106;89;156;0;0;15;159000;8;2198;3;18;255;33;0;3;58;42;30;45;4;571;3
1320;Luvas_de_Concha(N);5;0;80;69;120;0;0;15;106000;16;2199;1;18;255;33;0;3;39;46;4;571;3
1321;Luvas_de_Concha(M);5;0;88;75;131;0;0;15;110000;16;2199;2;18;255;33;0;3;44;53;17;46;4;571;3
1322;Luvas_de_Concha(A);5;0;96;81;142;0;0;15;113000;16;2199;3;18;255;33;0;3;49;53;17;46;5;571;3
1323;Botas_de_Concha(N);5;0;83;71;124;0;0;15;120000;32;2200;1;18;255;33;0;3;37;29;2;48;20;571;3
1324;Botas_de_Concha(M);5;0;91;77;135;0;0;15;124000;32;2200;2;18;255;33;0;3;43;29;2;48;20;571;3
1325;Botas_de_Concha(A);5;0;99;84;146;0;0;15;128000;32;2200;3;18;255;33;0;3;48;29;2;48;25;2;24;571;3
1326;Chapéu_Conjurador(N);6;0;86;73;128;0;0;16;129000;2;2201;1;18;255;33;0;3;61;44;6;571;4
1327;Chapéu_Conjurador(M);6;0;94;80;139;0;0;16;132000;2;2201;2;18;255;33;0;3;66;44;7;571;4
1328;Chapéu_Conjurador(A);6;0;102;86;150;0;0;16;135000;2;2201;3;18;255;33;0;3;73;44;7;46;9;571;4
1329;Túnica_Conjuradora(N);6;0;92;78;136;0;0;16;179000;4;2202;1;18;255;33;0;3;83;45;4;571;4
1330;Túnica_Conjuradora(M);6;0;100;85;148;0;0;16;183000;4;2202;2;18;255;33;0;3;91;42;45;45;4;571;4
1331;Túnica_Conjuradora(A);6;0;109;92;160;0;0;16;186000;4;2202;3;18;255;33;0;3;97;42;35;45;5;571;4
1332;Calça_Conjuradora(N);6;0;89;76;132;0;0;16;162000;8;2203;1;18;255;33;0;3;74;45;4;571;4
1333;Calça_Conjuradora(M);6;0;97;82;143;0;0;16;165000;8;2203;2;18;255;33;0;3;78;42;45;45;4;571;4
1334;Calça_Conjuradora(A);6;0;106;89;156;0;0;16;167000;8;2203;3;18;255;33;0;3;82;42;35;45;5;571;4
1335;Luvas_Conjuradoras(N);6;0;80;69;120;0;0;16;117000;16;2204;1;18;255;33;0;3;54;46;5;571;4
1336;Luvas_Conjuradoras(M);6;0;88;75;131;0;0;16;120000;16;2204;2;18;255;33;0;3;61;53;17;46;5;571;4
1337;Luvas_Conjuradoras(A);6;0;96;81;142;0;0;16;122000;16;2204;3;18;255;33;0;3;64;53;17;46;6;571;4
1338;Botas_Conjuradoras(N);6;0;83;71;124;0;0;16;130000;32;2205;1;18;255;33;0;3;55;29;2;48;20;571;4
1339;Botas_Conjuradoras(M);6;0;91;77;135;0;0;16;133000;32;2205;2;18;255;33;0;3;62;29;2;48;20;571;4
1340;Botas_Conjuradoras(A);6;0;99;84;146;0;0;16;135000;32;2205;3;18;255;33;0;3;65;29;2;48;30;2;24;571;4
1341;Chapéu_de_Mytril(N);11;0;0;113;198;0;0;17;138000;2;2206;1;18;255;33;0;3;79;44;7;571;4
1342;Chapéu_de_Mytril(M);11;0;0;120;209;0;0;17;142000;2;2206;2;18;255;33;0;3;83;44;8;571;4
1343;Chapéu_de_Mytril(A);11;0;0;127;222;0;0;17;145000;2;2206;3;18;255;33;0;3;89;44;8;46;10;571;4
1344;Túnica_de_Mytril(N);11;0;0;118;206;0;0;17;188000;4;2207;1;18;255;33;0;3;103;45;5;571;4
1345;Túnica_de_Mytril(M);11;0;0;125;218;0;0;17;191000;4;2207;2;18;255;33;0;3;110;42;45;45;5;571;4
1346;Túnica_de_Mytril(A);11;0;0;132;230;0;0;17;195000;4;2207;3;18;255;33;0;3;117;42;35;45;6;571;4
1347;Calça_de_Mytril(N);11;0;0;116;202;0;0;17;170000;8;2208;1;18;255;33;0;3;90;45;5;571;4
1348;Calça_de_Mytril(M);11;0;0;122;213;0;0;17;173000;8;2208;2;18;255;33;0;3;95;42;45;45;5;571;4
1349;Calça_de_Mytril(A);11;0;0;129;226;0;0;17;176000;8;2208;3;18;255;33;0;3;100;42;35;45;6;571;4
1350;Luvas_de_Mytril(N);11;0;0;108;188;0;0;17;126000;16;2209;1;18;255;33;0;3;71;46;6;571;4
1351;Luvas_de_Mytril(M);11;0;0;114;199;0;0;17;129000;16;2209;2;18;255;33;0;3;73;53;17;46;6;571;4
1352;Luvas_de_Mytril(A);11;0;0;121;212;0;0;17;131000;16;2209;3;18;255;33;0;3;76;53;17;46;7;571;4
1353;Botas_de_Mytril(N);11;0;0;110;192;0;0;17;141000;32;2210;1;18;255;33;0;3;73;29;2;48;30;571;4
1354;Botas_de_Mytril(M);11;0;0;117;204;0;0;17;144000;32;2210;2;18;255;33;0;3;75;29;2;48;30;571;4
1355;Botas_de_Mytril(A);11;0;0;124;216;0;0;17;148000;32;2210;3;18;255;33;0;3;78;29;2;48;35;2;24;571;4
1356;Túnica_Guardiã;41;0;0;0;0;0;0;19;178000;4;2207;1;18;255;33;0;3;156;42;45;45;8;571;5;112;1
1357;Calça_Guardiãs;41;0;0;0;0;0;0;19;178000;8;2208;1;18;255;33;0;3;135;42;45;45;8;571;5;112;1
1358;Manoplas_Guardiãs;41;0;0;0;0;0;0;19;176000;16;2209;1;18;255;33;0;3;104;53;17;46;8;571;5;112;1
1359;Botas_Guardiãs;41;0;0;0;0;0;0;19;174000;32;2210;1;18;255;33;0;3;106;29;2;48;40;2;24;571;5;112;1
1360;Elmo_Templário;19;0;0;0;0;0;0;20;160000;2;3821;1;18;255;33;0;3;102;44;10;46;11;571;5
1361;Túnica_Templária;19;0;0;0;0;0;0;20;160000;4;3822;1;18;255;33;0;3;132;42;45;45;8;571;5
1362;Calça_Templária;19;0;0;0;0;0;0;20;160000;8;3823;1;18;255;33;0;3;112;42;45;45;8;571;5
1363;Manoplas_Templárias;19;0;0;0;0;0;0;20;160000;16;3824;1;18;255;33;0;3;88;53;20;46;9;571;5
1364;Botas_Templárias;19;0;0;0;0;0;0;20;160000;32;3825;1;18;255;33;0;3;90;29;2;48;45;2;24;571;5
1365;Guardian_Scale_Tunic;45;0;0;0;0;0;0;19;178000;4;2207;1;18;255;33;0;3;156;42;45;45;8;571;5;112;1
1366;Guardian_Scale_Pants;45;0;0;0;0;0;0;19;178000;8;2208;1;18;255;33;0;3;135;42;45;45;8;571;5;112;1
1367;Guardian_Scale_Gloves;45;0;0;0;0;0;0;19;176000;16;2209;1;18;255;33;0;3;104;53;17;46;8;571;5;112;1
1368;Guardian_Scale_Boots;45;0;0;0;0;0;0;19;174000;32;2210;1;18;255;33;0;3;106;29;2;48;40;2;24;571;5;112;1
1401;Chapéu_Pele_de_Animal(N);1;0;0;0;0;0;0;21;300;2;0;1;18;255;33;0;3;1;44;1;571;1
1402;Chapéu_Pele_de_Animal(M);1;0;0;0;0;0;0;21;700;2;0;2;18;255;33;0;3;3;44;2;571;1
1403;Chapéu_Pele_de_Animal(A);1;0;0;0;0;0;0;21;1250;2;0;3;18;255;33;0;3;4;44;2;46;4;571;1
1404;Robe_Pele_de_Animal(N);1;0;0;0;0;0;0;21;500;4;0;1;18;255;33;0;3;3;45;3;571;1
1405;Robe_Pele_de_Animal(M);1;0;0;0;0;0;0;21;1200;4;0;2;18;255;33;0;3;5;42;10;45;3;571;1
1406;Robe_Pele_de_Animal(A);1;0;0;0;0;0;0;21;2100;4;0;3;18;255;33;0;3;9;42;5;45;4;571;1
1407;Calça_Pele_de_Animal(N);1;0;0;0;0;0;0;21;500;8;0;1;18;255;33;0;3;2;45;1;571;1
1408;Calça_Pele_de_Animal(M);1;0;0;0;0;0;0;21;1100;8;0;2;18;255;33;0;3;4;42;10;45;1;571;1
1409;Calça_Pele_de_Animal(A);1;0;0;0;0;0;0;21;1900;8;0;3;18;255;33;0;3;7;42;5;45;1;571;1
1410;Luvas_Pele_de_Animal(N);1;0;0;0;0;0;0;21;200;16;0;1;18;255;33;0;3;1;46;1;571;1
1411;Luvas_Pele_de_Animal(M);1;0;0;0;0;0;0;21;650;16;0;2;18;255;33;0;3;3;53;3;46;1;571;1
1412;Luvas_Pele_de_Animal(A);1;0;0;0;0;0;0;21;1400;16;0;3;18;255;33;0;3;4;53;3;46;1;571;1
1413;Sapatos_Pele_de_Animal(N);1;0;0;0;0;0;0;21;400;32;0;1;18;255;33;0;3;1;48;5;29;1;571;1
